"Note","Description","key"
"3,5","jai préféré lune des précédentes oeuvres dalex proyas dark city 1998 un film à part et beaucoup plus travaillé au niveau de latmosphère de linterprétation du scénario et de la réalisation  cependant jai passé un très bon moment en regardant i robot un film beaucoup moins simpliste quil ny paraissait au premier abord cest à dire après avoir vu la bande annonce  il se permet même de critiquer à demi mot la politique va t en guerre américaine et la société de consommation la vente de robot dans le film a été aussi rapide et généralisée que celle de téléphones portables aujourdhui téléphonie mobile qui vous localise   via lémetteur le plus proche de votre mobile   et peut donc en théorie comme les robots dans le film espionner vos faits et gestes  i robot est bien fait son scénario est relativement abouti et les scènes daction sont époustouflantes et relativement originales et crédibles      spoiler        à lexception du tir en plein air après envol de la moto qui fait beaucoup penser à mission impossible 2 et qui est tout sauf crédible       surtout le rythme et les moyens associés au film sont impressionnants  du très grand spectacle  certainement et de loin le meilleur blockbuster américain de lété 2004  en terme de film danticipation le film ma davantage plu que minority report par exemple  je nai pas compris lintérêt du plan de will smith nu sous sa douche dautant quil est dans une position statique hautement improbable en tout cas moi je ne me tiens jamais comme ça sous ma douche          spoiler      comme dans de nombreux films américains il y a la fameuse scène où il est de bon ton de sauver un animal en détresse ici le chat de la destruction de la maison car cest bien connu lhumain est plus rapide et agile que lanimal     pas un seul drapeau américain pour exprimer le patriotisme américain exacerbé comme dans spider man 2 mais en revanche toute lartillerie du placement de produits avec un véritable catalogue de publicités   mal   cachées     spoiler       la livraison de plis fedex toujours livré en temps et en heure les chaussures converse un message publicitaire pour le modèle 2004 directement récité par le personnage principal la chaîne hi fi jvc 2 gros plans sur la marque la voiture audi un énorme plan sur la marque etc    rien que dans les premières minutes du film si bien que je me suis demandé si les bande annonces publicitaires étaient bien finies et que le film avait commencé     noublions jamais que les films américains envahissent les écrans du monde entier et profitent de cela pour manipuler le spectateur   que ce soit en terme didéaux politiques moraux ou dachats    cette imbrication du 7ème art de la politique américaine et du marketing nest pas grave en soi si on est conscient de ce phénomène ",1
"2,5","bon fılm d actın futurıste sur une nouvele de asımov sa se regarde bıen",2
"4,0","excellent  will smith lui seul peut tenir ce genre de rôle ",3
"3,0","alex proyas prédictions signe ce film de science fiction parodiant le thème fin du monde et le tourne sous forme de thriller  will smith en tête du casting pointe son nez fort heureusement  et permet à i robot dêtre regardable  le reste du casting est anodin moynahan tudyk que seules les apparitions furtives sauvent bruce greenwood et james cromwell  un bon film catastrophe science fiction sauvé par will smith et les effets spéciaux à la fin  on est bien loin de terminator ou de larmée des douze singes  dommage   ",4
"1,0","will smith en fait trop comme dhabitude lhistoire et médiocre je donne une étoile pour les effet spéciaux  le meilleur acteur dans le film et le robot ",5
"3,0","en 2035 posséder un robot est devenue affaire courante puisqu’ils effectuent toutes nos tâches ce sont en quelque sorte nos assistants  jamais un robot n’a porté atteinte à un être humain jusqu’au jour où un célèbre chercheur est retrouvé assassiné  le principal suspect se trouve être un robot pourtant d’après certaines lois ils n’ont pas la faculté de tuer  c’est sur cette trame passionnante qu’alex proyas the crow   1994 se lance dans la science fiction en adaptant le roman les robots de l’écrivain isaac asimov  le résultat final est tout bonnement spectaculaire i robot 2004 est un film d’anticipation à grand spectacle dans la lignée de ce qu’a pu réaliser michael bay  a la fois impressionnant par ses nombreux trucages entièrement réalisé sur fond vert & bleu l’action s’enchaîne non stop pas de point mort une belle réussite dans l’univers de la s f  a noter aussi un casting particulièrement intéressant où l’on retrouve dans le rôle principal will smith et à ses côtés bridget moynahan bruce greenwood james cromwell & shia labeouf  enfin on saluera l’excellent travail du frenchie patrick tatopoulos qui a été en charge du design des robots ",6
"4,0","efficace prenant le nouveau proyas nest pas sans rappeler parfois dark city  avec cependant des acteurs qui ne le seront jamais will smith heureusement limage de synthèse sonny surpasse ce non talent en proposant de véritables émotions qui émouvront le spectateur  un des meilleurs blockbusters ",7
"4,0","un super film de science fiction ou le scénario est trés attractif et la prestation de will smith nest pas à remettre en cause bien au contraire les images et la morale de lhistoire est trés intéressante ",8
"2,5","jattendais mieux du retour de longue absence du réalisateur alex proyas qui avait signé 2 chefs doeuvres comme the crow et dark city pour i robot il nous livre un festival will smith avec blagues a 2 francs et pleins dactions dont lhistoire aurait merité mieux a mon gout",9
"5,0","jai trouvé que cetait un très bon divertissementbien joué par will smith ça faisait longtempsde superbes effets speciauxune bonne histoire   cest certes un film très peu personnel de proyas mais celui çi a le merite de traité le film plus intelligemment que la plupart des films du meme acabit   la fin est peut etre un peu trop bourrin mais jai passé un excellent moment ",10
"4,0","lhistoire dun homme qui veut lutter contre la technologie  un futur saisissant un will smith à sa place et forcément on passe un bon moment  une bande son de rêve  reste juste le discours de complot un peu éculé mais bon cest de fantastique américain ",11
"4,0","i robot est un bon film de science fiction  will smith que je déteste dhabitude dans des films comme bad boys la ramène moins quavant même si il se la pète toujours autant  bon on ne le changera pas lui    les filles doivent être contentes car on voit son derrière de manière furtive au début  sinon alex proyas met en scène cette fiction pessimiste à souhait avec beaucoup deffets de styles visuels impressionants les mouvements de caméra tournoyants par exemple  de plus il a opté pour des effets spéciaux très bons mais qui ne sont pas réalistes du tout les décors ou encore la course poursuite dans le tunnel sont majoritairement faits en images de synthèse et ça se voit parfois un peu trop  mais cela dit ça a de la gueule et ça rend le film un peu plus original  quant à lhistoire ce nest quune réflexion de plus sur lagressivité humaine et sur ce que pourrait bien faire des robots dans notre monde    cest sympa comme scénario mais il apporte très peu de nouveautés surtout au niveau du déroulement qui nest que du vu et revu le flic parano que personne ne croit la fille qui va laccompagner le robot suspect méchant gentil la révolte des robots     en deux mots cest un bon film mélangeant habilement action et science fiction avec une histoire moins conne quelle en a lair à priori malheureusement  gachée par un déroulement peu innovant   ",12
