"Note","Description","key"
"2,0","franchemment scénario et histoire parfaits  mais le traitement    pitoyable  aucun intérêt  ce genre de film qui veux nous faire croire que nous pouvons penser le monde philosophiquement pour nous rassurer  non merci ",10
"2,0","ce film baigne du début à la fin dans une insupportable bouillie musicale  difficile de sintéresser au scénario tant la bande son dérange ",11
"5,0","je nai rien à redire  si ça et interstellar ne montrent pas que nolan est le meilleur réalisateur de lhistoire du cinéma je sais pas qui cest  10 ans pour écrire un scénario aucun autre réalisateur naurait le courage de faire ça  mais heureusement pari réussi pour nolan  ce grand réalisateur à aucun défaut au cinéma et jespère que sa carrière continuera longtemps  bref allez voir inception ",12
"5,0","ce film est tout simplement génial du début à la fin",13
"5,0","exellent filmbourré dintrigue avec un leonardo dicaprio toujours en forme  bravo",14
"4,5","surprenant et très original ce film nous transporte dans un monde onirique diificile à suivre  a voir deux fois pour être sûr de comprendre la fin ",0
"4,5","nolans land   une fois de plus nolan montre quil est un réalisateur de renom et démontre avec brio quil maitrise parfaitement son sujet de a à z  les fx sont propres mais sans plus les acteurs judicieusement choisi  mon seul regret dêtre sorti trop vite du rêve ou nolan était le marchand de sable ",1
"2,0","pénétrer les rêves pour de lespionnage industriel restera certainement une des meilleures idées de sf de ces dernières années  reste à voir ce que christopher nolan en a fait  une histoire sans réel enjeu le groupe réalise ces invasions pour le compte dune crapule avec quelques incohérences le héros accepte pour accomplir une quête personnelle et son groupe le suit sans cautionner sa démarche les moyens mis en oeuvre pour réaliser le casse spirituel du siècle dépassent lentendement    et bien peu de spectaculaire  la scène la plus impressionnante reste lentraînement dune nouvelle recrue alors que le final se contente de parodier un james bond dans lunivers du jeu vidéo modern warfare  on y perd même en originalité  quand inception ne parodie pas le jeu vidéo les rêves sont des niveaux les personnages fictifs qui parcourent cet univers peuvent être tués car ils ne sont pas réels etc  il parodie matrix des architectes créent des rêves les novices sentraînent dans des programmes dentraînement ils sy connectent et peuvent se faire repérer par ceux qui habitent les rêves comme des agents  reste lhistoire personnelle du héros et de sa femme marion cotillard sur fond dedith piaf  et la thématique si intéressante du rêve  comment savoir ce qui distingue le réel de limaginaire  mais matrix sen sort mieux le final dinception étant bien trop long et faussement renversant  que le film soit un bon divertissement pourquoi pas  mais il ne mérite pas autant de succès ",2
"5,0","ce film est plus que parfait  inception est le 7eme film dun artiste ce 7eme film est un chef dœuvre du 7eme art  bravo monsieur nolan ",3
"5,0","inception est une totale réussite et nolan prouve encore une fois quil est un des meilleurs réalisateur et créatif de son époque  il a le don de sublimer tous les thèmes quil touche et cest encore le cas ici dans ce film danticipation mêlant espionnage science fiction et fantastique  que dire  le scénario est inventif même si le thème à déjà été vu quelques fois et bien construit les acteurs et personnages excellents surtout avec un dicaprio au sommet de sa forme les scènes dactions bien dosées une émotion intense à travers une histoire damour originale une musique atmosphérique prenante et un finale grandiose qui laisse planer le doute   un chef d’œuvre tout simplement ",4
"5,0","le meilleur film de cet été sans doute  la complexité du scénario fait que le démarrage peu paraitre à certains assez long surtout à ceux qui pensent que ca va exploser dans tous les sens pendant 2h30 mais ca nest que pour mieux nous plonger dans les rêves successifs  le scénario tient du génie la réalisation est brillante toute la seconde partie du film est pleine de suspence pas seulement la fin les effets spéciaux essentiellement mécaniques donnent un rendu visuellement sublime mieux que matrix   en somme un petit chef doeuvre de créativité mêlé aux codes du cinéma grand public  je pense que pas mal de gens vont avoir du mal à se remettre de la fin pleine de suspence et coupée vive =d  certains par manque douverture desprit on a le droit de ne pas aimer lunivers fantastique du film ou à cause dune pause pipi au mauvais moment naimeront pas  par contre ceux qui sont partis avant la fin et qui jugent négativement le film sont impardonables  dur de faire un éloge sans spoiler alors je vais coupons court  une merveille    simplement   mais en tout cas jirai encore un peu rêver   ",5
"5,0","le dernier film de christopher batman begins the dark knight nolan avec di caprio et ellen page en plus jy cours un peu long à se mettre en place sur lécran et dans la tête on pense que le film ne va pas démarrer  cette préparation est nécessaire jai commencé à comprendre quelque chose au bout de 30 40 minutes  le scénario est bien ficelé on a souvent du mal à savoir si on est dans la réalité ou dans un rêve  les acteurs sont excellents à commencer par les stars du film di caprio page et cotillard assez flippante dailleurs mais également les seconds rôles comme les habitués de nolan caine ou murphy mais surtout joseph gordon levitt très bon et très à laise dans la scène de lhôtel en apesanteur en ai je trop dit  belle transition les effets spéciaux  ils sont tout simplement hallucinants du très beau travail jen dit pas trop non plus  bref ce film est très original ouvre la porte à plusieurs interprétations différentes qui devraient continuer à alimenter les forums de discussions de fans pendant quelques temps  pour comparer avec un truc comparable ça na pas limpact de matrix mais ça nous laisse quand même avec quelques interrogations au niveau du réel pas réel nous manipule t on vit on dans une réalité parallèle  ce film est une réussite à ne pas mettre devant les yeux des gens réfractaires à limagination   ",6
"3,5","mélange de total recall et de matrix assez bien fait mais pas aussi bon ",7
"5,0","excellent  que d émotions  superbes effets spéciaux  mais la fin  retour aux rêves ou à la réalité  la question reste posée  qui peut répondre  merci",8
"4,5","on passe un excellent moment  je recommande  un des films qui quand il passe à la télé on sait quon va passer une bonne soirée",9
"1,0","inception est une merde bien emballée sous du sucre de niaseries crasses ",10
"3,5","superbe  parfait visuellement et scénaristiquement  gagne a se voir plusieurs fois ",11
"4,0","film très bien réalisé cest un bon film qui nest pas forcément du gout de tout le monde je lai trouvé un peu complexe mais à la fin on shabitue à cette complexité cest une bonne idée originale qui ne sera pas absolument aimé de tous il ny a pas de but précis dans ce film mais il reste un peu captivant ",12
"4,5","un film de christopher nolan avec beaucoup de scène vraiment effectué dans la réalité telle que la scène de l’avalanche sans oublier la performance de leonardo dicaprio qui nous a encore montré que c’est un grand acteur",13
"5,0","je me demande si ce nest pas le meilleur film que jai jamais  film est juste un rêve   ",14
"3,0","pour les effets spéciaux cest pas mal  pour la compréhension du film je pense quil faut le voir plusieurs fois   en gros on pénètre dans un rêve avec incursion dun rêve dans le rêve et encore une incursion dans le rêve dun rêve avec    des contractions de temps differentes en fonction du rêve initial ou du rêve dans le rêve ou du rêve dans le rêve du rêve vous me suivez et chaque rêve influençant le rêve du rêve etc   la dessus la femme de léonardo qui est morte vient hanter ses rêves et compliquer les situations   pour les amateurs du genre  ",0
